Question_Code,Short_description,Answer_code,Answer_meaning,Long_description
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),51-60,51-60,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),61-70,61-70,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),71-80,71-80,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),81-90,81-90,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),91-99,91-99,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),100,100,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCSEXPERF,Percent female clients/patients at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),0,0,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),51-75,51-75,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),76-100,76-100,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),101-250,101-250,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),251-500,251-500,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCAGETOT017_O,Total clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",0,0,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",1-10,1-10,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",11-20,11-20,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",21-30,21-30,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",31-40,31-40,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",41-50,41-50,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",51-75,51-75,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",76-100,76-100,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",101-250,101-250,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",251-500,251-500,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",L,Logical Skip,
RCAGETOT017,"Total clients/patients 0-17 years at this 24-hour residential facility, unrolled (Q.D11c)",M,Missing Data,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),0,0,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),51-60,51-60,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),61-70,61-70,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),71-80,71-80,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),81-90,81-90,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),91-99,91-99,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),100,100,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCAGEPER017,Percent clients/patients 0-17 years at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),0,0,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),51-75,51-75,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),76-100,76-100,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),101-250,101-250,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),251-500,251-500,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCAGETOT1864_O,Total clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",0,0,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",1-10,1-10,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",11-20,11-20,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",21-30,21-30,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",31-40,31-40,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",41-50,41-50,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",51-75,51-75,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",76-100,76-100,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",101-250,101-250,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",251-500,251-500,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",L,Logical Skip,
RCAGETOT1864,"Total clients/patients 18-64 years at this 24-hour residential facility, unrolled (Q.D11c)",M,Missing Data,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),0,0,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),51-60,51-60,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),61-70,61-70,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),71-80,71-80,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),81-90,81-90,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),91-99,91-99,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),100,100,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCAGEPER1864,Percent clients/patients 18-64 years at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),0,0,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),51-75,51-75,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),76-100,76-100,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),251-500,251-500,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCAGETOT65_O,Total clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",0,0,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",1-10,1-10,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",11-20,11-20,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",21-30,21-30,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",31-40,31-40,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",41-50,41-50,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",51-75,51-75,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",76-100,76-100,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",251-500,251-500,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",L,Logical Skip,
RCAGETOT65,"Total clients/patients 65 plus years at this 24-hour residential facility, unrolled (Q.D11c)",M,Missing Data,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),0,0,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),61-70,61-70,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),100,100,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCAGEPER65,Percent clients/patients 65 plus years at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),0,0,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),21-30,21-30,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),31-40,31-40,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),41-50,41-50,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),51-75,51-75,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),L,Logical Skip,
RCETHTOTHISP_O,Total Hispanic clients/patients at this 24-hour residential facility (Q.D11c),M,Missing Data,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",0,0,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",1-10,1-10,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",11-20,11-20,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",21-30,21-30,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",31-40,31-40,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",41-50,41-50,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",51-75,51-75,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",L,Logical Skip,
RCETHTOTHISP,"Total Hispanic clients/patients at this 24-hour residential facility, unrolled (Q.D11c)",M,Missing Data,
RCETHPERHISP,Percent Hispanic clients/patients at this 24-hour residential facility (Q.D11c),0,0,
RCETHPERHISP,Percent Hispanic clients/patients at this 24-hour residential facility (Q.D11c),1-10,1-10,
RCETHPERHISP,Percent Hispanic clients/patients at this 24-hour residential facility (Q.D11c),11-20,11-20,
RCETHPERHISP,Percent Hispanic clients/patients at this 24-hour residential facility (Q.D11c),21-30,21-30,
